country,location_name,month,temperature_celsius,feels_like_celsius,humidity,precip_mm,wind_kph,uv_index,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,year,month
Azerbaijan,Baku,2025-08,31.69677419,33.81935484,44.67741935,0.017419355,20.43548387,8.116129032,25.63145161,57.74983871,2.064516129,2025,8
Azerbaijan,Baku,2025-09,24.37666667,25.36,58,0.048,23.29,4.496666667,17.35283333,47.80766667,1.533333333,2025,9
Azerbaijan,Baku,2025-10,21.82666667,22.94666667,60.66666667,0.000666667,20.93333333,3.54,19.79666667,67.47666667,1.6,2025,10
Bahamas,Nassau,2024-05,28.76470588,33.53529412,73.64705882,0.032352941,13.82941176,6.352941176,6.152941176,10.83529412,1.117647059,2024,5
Bahamas,Nassau,2024-06,28.54827586,33.1137931,78.48275862,0.163793103,16.7137931,6.379310345,3.027586207,6.313793103,1,2024,6
Bahamas,Nassau,2024-07,29,33.94285714,77.17857143,0.061428571,14.73571429,6.464285714,2.089285714,5.810714286,1,2024,7
Bahamas,Nassau,2024-08,28.42258065,32.60645161,78.90322581,0.199677419,16.52580645,6.322580645,2.035483871,4.864516129,1,2024,8
Bahamas,Nassau,2024-09,27.62,31.81666667,85.16666667,0.045,13.25333333,4.066666667,8.286833333,15.25966667,1,2024,9
Bahamas,Nassau,2024-10,26.80333333,29.99,77.53333333,0.009,26.92333333,0.3,15.207,29.2115,1.433333333,2024,10
Bahamas,Nassau,2024-11,24.55517241,26.85517241,76.20689655,0.160344828,24.84827586,0,14.95948276,25.62568966,1.344827586,2024,11
Bahamas,Nassau,2024-12,22.64516129,24.18709677,79.09677419,0,26.75806452,0,12.59193548,19.38322581,1.161290323,2024,12
Bahamas,Nassau,2025-01,20.19,20.81,79.7,0,20.64,0,12.95616667,18.97483333,1.133333333,2025,1
Bahamas,Nassau,2025-02,20.9,21.98571429,87.21428571,0,21.55714286,0,12.32892857,18.42071429,1.142857143,2025,2
Bahamas,Nassau,2025-03,20.08709677,20.81290323,82.22580645,0.050322581,23.63548387,0,12.90822581,19.28774194,1.193548387,2025,3
Bahamas,Nassau,2025-04,23.02666667,24.98666667,74.03333333,0,24.40666667,0,14.46083333,22.39733333,1.4,2025,4
Bahamas,Nassau,2025-05,25.26666667,28.77333333,81.96666667,0,22.36333333,0,10.53883333,16.2245,1.066666667,2025,5
Bahamas,Nassau,2025-06,27.00333333,31.18333333,80.26666667,0,22.83666667,0,14.76916667,34.32366667,1.333333333,2025,6
Bahamas,Nassau,2025-07,27.03548387,31.38064516,83.22580645,0,20.79354839,0,12.60387097,30.03564516,1.290322581,2025,7
Bahamas,Nassau,2025-08,27.90967742,32.33548387,82.03225806,0.130322581,18.43548387,0,8.569677419,17.66451613,1.096774194,2025,8
Bahamas,Nassau,2025-09,26.68333333,30.15666667,88.7,0.361666667,17.96,0,4.806166667,7.268833333,1,2025,9
Bahamas,Nassau,2025-10,26.03333333,29.36666667,87.13333333,0,19.22666667,0,3.57,4.783333333,1,2025,10
Bahrain,Manama,2024-05,34.41176471,41.36470588,39.17647059,0,22.41764706,7.470588235,34.45294118,82.89411765,2.176470588,2024,5
Bahrain,Manama,2024-06,36.98333333,42.85333333,44.36666667,0,18.61666667,8.4,52.47333333,106.15,2.8,2024,6
Bahrain,Manama,2024-07,37.88965517,42.60689655,44.65517241,0,24.3137931,8.551724138,43.45862069,115.9793103,2.413793103,2024,7
Bahrain,Manama,2024-08,36.94193548,42.1516129,56.22580645,0,20.77741935,8.580645161,53.12903226,128.5935484,2.709677419,2024,8
Bahrain,Manama,2024-09,37.18,43.11,45.13333333,0,17.37666667,8.066666667,80.43566667,304.6718333,3.766666667,2024,9
Bahrain,Manama,2024-10,31.06774194,34.22580645,54.67741935,0,16.70322581,6.951612903,61.85564516,203.3269355,3.322580645,2024,10
Bahrain,Manama,2024-11,27.14,29.10333333,59.1,0,19.97333333,4.95,61.69133333,161.3755,3.366666667,2024,11
Bahrain,Manama,2024-12,21.28387097,22.2,56.32258065,0,18.60645161,3.258064516,79.86629032,197.6814516,3.612903226,2024,12
Bahrain,Manama,2025-01,20.12580645,20.27741935,52.22580645,0.000322581,20.17096774,3.758064516,75.34274194,196.2432258,3.612903226,2025,1
Bahrain,Manama,2025-02,19.85357143,20.13571429,55.71428571,0.005,22.40357143,4.225,69.31553571,193.4967857,3.5,2025,2
Bahrain,Manama,2025-03,24.06451613,25.41290323,47.74193548,0.001290323,20.13225806,7.122580645,68.76032258,175.773871,3.548387097,2025,3
Bahrain,Manama,2025-04,31.94,36.48333333,32.1,0,17.90666667,9.453333333,81.37533333,214.2238333,3.666666667,2025,4
Bahrain,Manama,2025-05,36.1,41.78064516,29.25806452,0,20.83225806,10.4,88.32854839,233.5416129,3.806451613,2025,5
Bahrain,Manama,2025-06,37.75,43.31,31.23333333,0,22.77,11.03666667,93.43733333,314.6171667,3.866666667,2025,6
Bahrain,Manama,2025-07,38.97096774,42.92580645,34.74193548,0,21.68387097,10.52580645,107.1806452,351.6014516,4.096774194,2025,7
Bahrain,Manama,2025-08,39.14193548,42.64193548,44.87096774,0,12.73548387,9.806451613,112.8082258,287.6630645,4.096774194,2025,8
Bahrain,Manama,2025-09,36.59333333,43.40666667,45.56666667,0,16.99666667,8.246666667,76.0425,215.6495,3.766666667,2025,9
Bahrain,Manama,2025-10,32.40666667,37.69333333,53.33333333,0,16.42,6.14,53.17,134.6566667,3,2025,10
Bangladesh,Dhaka,2024-05,31.60588235,36.29411765,62.29411765,0.778235294,19.48235294,1.470588235,58.34705882,75.4,2.823529412,2024,5
Bangladesh,Dhaka,2024-06,30.12,36.24,74.46666667,0.469333333,22.28666667,1.166666667,20.65333333,30.04666667,1.566666667,2024,6
Bangladesh,Dhaka,2024-07,30.18571429,36.39285714,74.57142857,0.366785714,19.56785714,4.892857143,12.76428571,16.39285714,1.285714286,2024,7
Bangladesh,Dhaka,2024-08,28.96129032,34.26451613,78.61290323,0.600322581,17.83870968,6.516129032,12.03870968,15.45483871,1.129032258,2024,8
Bangladesh,Dhaka,2024-09,31.19666667,37.11666667,67.7,0.656333333,13.35,7.1,35.6635,52.1195,2.2,2024,9
Bangladesh,Dhaka,2024-10,31.1516129,34.8483871,58.22580645,0.302903226,10.51935484,3.367741935,74.94887097,111.6087097,3.161290323,2024,10
Bangladesh,Dhaka,2024-11,29.98333333,30.02666667,37.46666667,0,9.26,2.806666667,155.6343333,178.3585,4.633333333,2024,11
Bangladesh,Dhaka,2024-12,26.4516129,25.65806452,28.77419355,0,11.24193548,0.506451613,148.0417742,150.2916129,4.451612903,2024,12
Bangladesh,Dhaka,2025-01,26.94193548,25.9516129,27.51612903,0,11.0516129,0.848387097,184.1167742,186.4083871,4.838709677,2025,1
Bangladesh,Dhaka,2025-02,30.34642857,28.53571429,21.60714286,0,13.84285714,0.907142857,150.5041071,161.0226786,4.535714286,2025,2
Bangladesh,Dhaka,2025-03,35.74516129,34.4483871,17.51612903,0,15.3516129,3.016129032,103.7491935,121.8791935,3.967741935,2025,3
Bangladesh,Dhaka,2025-04,37.36,38.24,26.73333333,0.056,11.63666667,3.19,49.88216667,58.92866667,2.8,2025,4
Bangladesh,Dhaka,2025-05,34.85806452,38.40645161,45.12903226,1.01483871,13.72903226,3.438709677,49.12048387,57.17693548,2.741935484,2025,5
Bangladesh,Dhaka,2025-06,33.21724138,39.57931034,59.03448276,0.243103448,17.93103448,5.168965517,38.53741379,44.52758621,2.344827586,2025,6
Bangladesh,Dhaka,2025-07,31.55806452,37.83225806,67.25806452,0.716129032,18.78064516,5.270967742,26.65790323,29.88645161,1.967741935,2025,7
Bangladesh,Dhaka,2025-08,31.80322581,37.54193548,63.5483871,0.579032258,16.0516129,5.964516129,25.30322581,28.46016129,1.870967742,2025,8
Bangladesh,Dhaka,2025-09,32.82666667,38.65666667,58.93333333,0.311666667,10.78333333,6.183333333,37.10433333,39.50983333,2.333333333,2025,9
Bangladesh,Dhaka,2025-10,31.26,35.75333333,61.06666667,0.972666667,11.82666667,5.866666667,27.15,27.86333333,2,2025,10
Barbados,Bridgetown,2024-05,29.58823529,35.22352941,77.17647059,0.046470588,29.54705882,5.411764706,1.947058824,6.841176471,1,2024,5
Barbados,Bridgetown,2024-06,29.40333333,34.44666667,78.16666667,0.094,28.87666667,5.8,1.99,6.33,1,2024,6
Barbados,Bridgetown,2024-07,28.72758621,33.43103448,79.65517241,0.363103448,27.84827586,6.275862069,2.427586207,6.503448276,1,2024,7
Barbados,Bridgetown,2024-08,28.71612903,33.00645161,79.16129032,0.127741935,21.61935484,6.096774194,1.341935484,3.383870968,1,2024,8
Barbados,Bridgetown,2024-09,28.32666667,32.41,84.06666667,0.145,15.09666667,5.066666667,9.007566667,16.91026667,1.1,2024,9
Barbados,Bridgetown,2024-10,27.83225806,31.7,81.87096774,0.122580645,19.24193548,0.290322581,16.97858065,35.47509677,1.419354839,2024,10
Barbados,Bridgetown,2024-11,27.74137931,31.75862069,82.5862069,0.438275862,21.44482759,0.010344828,11.96196552,20.18544828,1.24137931,2024,11
Barbados,Bridgetown,2024-12,26.13870968,28.67096774,79.12903226,0.097741935,23.25483871,0.019354839,16.95554839,25.64112903,1.419354839,2024,12
Barbados,Bridgetown,2025-01,25.62666667,27.83,79.53333333,0.126666667,26.41666667,0.026666667,12.6843,20.18043333,1.166666667,2025,1
Barbados,Bridgetown,2025-02,25.49285714,27.47857143,77.42857143,0.0825,29.34285714,0,16.88725,27.10407143,1.535714286,2025,2
Barbados,Bridgetown,2025-03,25.88709677,28.08709677,79.32258065,0.043548387,24.96129032,0,16.51109677,29.9693871,1.419354839,2025,3
Barbados,Bridgetown,2025-04,25.96666667,28.34666667,81.86666667,0.060666667,24.78,0,16.37576667,28.3504,1.633333333,2025,4
Barbados,Bridgetown,2025-05,27.1516129,30.32580645,81.90322581,0.114193548,24.60322581,0,20.86835484,42.50425806,1.741935484,2025,5
Barbados,Bridgetown,2025-06,27.11333333,30.21,81.66666667,0.087666667,30.76,0,24.28936667,61.9546,1.833333333,2025,6
Barbados,Bridgetown,2025-07,27.18387097,30.46451613,81.74193548,0.141612903,24.5516129,0.003225806,13.79296774,32.67612903,1.35483871,2025,7
Barbados,Bridgetown,2025-08,27.72666667,31.47333333,77.56666667,0.097333333,21.09333333,0,12.72606667,32.66196667,1.233333333,2025,8
Barbados,Bridgetown,2025-09,27.92333333,31.68,79.83333333,0.200666667,19.19333333,0,10.1665,21.61723333,1.166666667,2025,9
Barbados,Bridgetown,2025-10,26.64,29.54,83.2,0.108,16.28,0,5.562333333,9.762333333,1.066666667,2025,10
Belarus,Minsk,2024-05,22.47058824,23.71764706,40.70588235,0.302941176,14.32941176,4.764705882,3.129411765,3.447058824,1,2024,5
Belarus,Minsk,2024-06,22.15333333,23.02333333,58.96666667,0.160666667,15.84,5.066666667,2.243333333,2.466666667,1,2024,6
Belarus,Minsk,2024-07,24.29310345,25.44482759,60.17241379,0.382068966,16.12068966,5.724137931,2.75862069,2.968965517,1,2024,7
Belarus,Minsk,2024-08,24.66451613,24.91290323,52.25806452,0.073870968,15.04516129,6.064516129,3.648387097,3.887096774,1,2024,8
Belarus,Minsk,2024-09,22.42,22.28333333,49.9,0.017,20.01,5.766666667,15.36133333,20.99616667,1.466666667,2024,9
Belarus,Minsk,2024-10,10.54516129,8.9,74.48387097,0.069354839,14.59032258,1.677419355,21.66887097,26.25806452,1.677419355,2024,10
Belarus,Minsk,2024-11,3.266666667,-0.556666667,82.66666667,0.005333333,18.36333333,0.496666667,20.535,23.61833333,1.733333333,2024,11
Belarus,Minsk,2024-12,0.848387097,-3.6,87.51612903,0.020645161,17.98387097,0.270967742,24.46177419,28.36467742,1.935483871,2024,12
Belarus,Minsk,2025-01,1.290322581,-3.374193548,90.48387097,0.078064516,19.75483871,0.380645161,24.74822581,28.25129032,1.935483871,2025,1
Belarus,Minsk,2025-02,-2.978571429,-7.65,71.46428571,0.012142857,14.00714286,0.992857143,29.40839286,33.2075,2.142857143,2025,2
Belarus,Minsk,2025-03,7.212903226,3.919354839,64.19354839,0.061935484,20.52258065,1.864516129,24.84370968,28.83016129,1.838709677,2025,3
Belarus,Minsk,2025-04,11.14,8.933333333,54.33333333,0.014,19.83,2.753333333,14.8185,18.796,1.4,2025,4
Belarus,Minsk,2025-05,12.43870968,11.01290323,64.35483871,0.142903226,15.62903226,2.716129032,10.83741935,12.86645161,1.129032258,2025,5
Belarus,Minsk,2025-06,17.91333333,17.95666667,66.26666667,0.18,22.06666667,4.233333333,9.774166667,12.395,1.1,2025,6
Belarus,Minsk,2025-07,21.40322581,22.10967742,71.83870968,0.126774194,14.37096774,4.267741935,12.95,15.86225806,1.258064516,2025,7
Belarus,Minsk,2025-08,19.14516129,19.52580645,64.38709677,0.055806452,15.98709677,3.425806452,13.08129032,16.64403226,1.290322581,2025,8
Belarus,Minsk,2025-09,15.43666667,14.81666667,76.26666667,0.029666667,17.62333333,1.926666667,15.8655,19.89383333,1.533333333,2025,9
Belarus,Minsk,2025-10,7.113333333,4.506666667,88,0.078,14.92666667,0.62,11.95666667,15.17666667,1.266666667,2025,10
Belgium,'S Gravenjansdijk,2024-05,16,16,82,0.29,28.1,4,2.2,3.4,1,2024,5
Belgium,'S Gravenjansdijk,2024-06,20.04117647,20.40588235,64.29411765,0.148235294,16.8,4.588235294,5.052941176,7.229411765,1.058823529,2024,6
Belgium,'S Gravenjansdijk,2024-07,21.25,21.83571429,63.07142857,0.147857143,16.06071429,5.035714286,4.585714286,5.896428571,1,2024,7
Belgium,'S Gravenjansdijk,2024-08,23.56774194,24.42903226,56.38709677,0.076451613,16.82903226,5.806451613,6.04516129,8.703225806,1.064516129,2024,8
Belgium,'S Gravenjansdijk,2024-09,18.73666667,18.6,70.53333333,0.198333333,20.31666667,4.666666667,13.676,18.62566667,1.333333333,2024,9
Belgium,'S Gravenjansdijk,2024-10,13.50322581,12.41935484,84.38709677,0.050967742,16.9483871,1.419354839,19.29370968,26.23419355,1.64516129,2024,10
Belgium,'S Gravenjansdijk,2024-11,8.266666667,5.856666667,87.66666667,0.098333333,17.06666667,0.323333333,26.825,34.75533333,1.933333333,2024,11
Belgium,'S Gravenjansdijk,2024-12,6.622580645,3.377419355,84.83870968,0.108064516,21.33548387,0.241935484,23.17870968,31.28290323,1.709677419,2024,12
Belgium,'S Gravenjansdijk,2025-01,4.14516129,1.112903226,90.5483871,0.137741935,16.26451613,0.383870968,30.62048387,38.01451613,2,2025,1
Belgium,'S Gravenjansdijk,2025-02,5.025,1.757142857,83.46428571,0.055714286,16.97142857,0.642857143,33.78892857,40.53482143,2.285714286,2025,2
Belgium,'S Gravenjansdijk,2025-03,8.848387097,6.516129032,71.38709677,0.004193548,16.28064516,1.451612903,30.53096774,38.16967742,2.032258065,2025,3
Belgium,'S Gravenjansdijk,2025-04,12.64,11.15333333,68.66666667,0.014,16.56,2.05,25.01816667,30.77783333,1.833333333,2025,4
Belgium,'S Gravenjansdijk,2025-05,15.21612903,14.33548387,64.67741935,0.076774194,21.20645161,2.564516129,15.57580645,23.40548387,1.419354839,2025,5
Belgium,'S Gravenjansdijk,2025-06,19.88,20.18,66.06666667,0.040666667,21.38666667,3.406666667,15.69416667,21.26883333,1.4,2025,6
Belgium,'S Gravenjansdijk,2025-07,20.60645161,20.89677419,68.96774194,0.080645161,16.02580645,2.496774194,17.30048387,23.55467742,1.483870968,2025,7
Belgium,'S Gravenjansdijk,2025-08,20.03,20.155,72.15,0.029,16.505,2.09,19.24925,28.934,1.6,2025,8
Belgium,'S Gravenjansdyk,2024-06,16.34166667,15.75833333,67.58333333,0.160833333,21.78333333,4.333333333,2.458333333,4.058333333,1,2024,6
Belgium,'S Gravenstaffel,2024-05,15.5625,15.11875,80.5,0.18875,17.125,4.125,4.675,5.975,1.0625,2024,5
Belgium,'S-Gravenbrakel,2025-08,16.51666667,16.3,72,0.03,18.46666667,1.183333333,12.64166667,20.13416667,1.333333333,2025,8
Belgium,'S-Gravenbrakel,2025-09,14.17777778,13.15,79.66666667,0.029444444,19.00555556,0.844444444,12.22027778,17.16388889,1.166666667,2025,9
Belgium,'S-Gravenbrakel,2025-10,11.91,10.53,86.3,0.264,14.76,0.27,13.58,17.61,1.4,2025,10
Belgium,Brussels,2024-05,17,16.75882353,74.23529412,0.354705882,13.85882353,3.764705882,3.676470588,4.152941176,1.058823529,2024,5
Belgium,Brussels,2024-06,18.6862069,18.64482759,62.37931034,0.119655172,14.66206897,4.413793103,4.386206897,6.196551724,1.034482759,2024,6
Belgium,Brussels,2024-07,21.90344828,22.52068966,59.93103448,0.080344828,13.3,5.275862069,4.396551724,5.710344828,1.068965517,2024,7
Belgium,Brussels,2024-08,23.30645161,24.30322581,61.83870968,0.03516129,13.77096774,5.806451613,6.303225806,8.912903226,1.032258065,2024,8
Belgium,Brussels,2024-09,17.73666667,17.44,75.33333333,0.078666667,15.81333333,4.433333333,14.2525,19.793,1.333333333,2024,9
Belgium,Brussels,2024-10,13.35806452,12.40645161,84.09677419,0.049354839,15.37096774,1.496774194,19.41306452,25.95967742,1.709677419,2024,10
Belgium,Brussels,2024-11,7.786666667,5.503333333,87.26666667,0.063333333,15.58,0.353333333,33.52816667,43.6785,2.133333333,2024,11
Belgium,Brussels,2024-12,6.1,2.919354839,84.51612903,0.083225806,18.87741935,0.267741935,29.73129032,36.28983871,2.032258065,2024,12
Belgium,Brussels,2025-01,3.838709677,1,87.25806452,0.138064516,15.9516129,0.364516129,34.30258065,40.67016129,2.225806452,2025,1
Belgium,Brussels,2025-02,4.732142857,1.575,82.03571429,0.013571429,15.76428571,0.725,34.70732143,40.15160714,2.321428571,2025,2
Belgium,Brussels,2025-03,8.425806452,6.296774194,70.90322581,0.003225806,13.55806452,1.548387097,36.87467742,45.30709677,2.35483871,2025,3
Belgium,Brussels,2025-04,12.26666667,10.9,68.03333333,0.044333333,14.82,2.156666667,31.01833333,37.481,2.133333333,2025,4
Belgium,Brussels,2025-05,15.36129032,14.82580645,64.25806452,0.120967742,16.14516129,2.522580645,17.16322581,24.37225806,1.451612903,2025,5
Belgium,Brussels,2025-06,19.84333333,20.16,65.26666667,0.049333333,17.96666667,3.153333333,16.0395,21.84233333,1.433333333,2025,6
Belgium,Brussels,2025-07,20.3,20.46129032,66.90322581,0.172258065,13.70645161,2.619354839,20.39774194,29.00919355,1.64516129,2025,7
Belgium,Brussels,2025-08,18.81612903,18.9516129,69.48387097,0.039032258,14.2,1.783870968,19.055,28.39451613,1.709677419,2025,8
Belgium,Brussels,2025-09,14.45,13.58,80.06666667,0.02,18.3,0.76,17.549,25.27716667,1.533333333,2025,9
Belgium,Brussels,2025-10,11.9,10.83333333,87.73333333,0.205333333,11.91333333,0.253333333,18.65666667,23.11666667,1.6,2025,10
Belize,Belmopan,2024-05,30.35294118,36.56470588,80.64705882,0.015294118,11.04705882,6.411764706,5.229411765,15.71176471,1,2024,5
Belize,Belmopan,2024-06,27.68333333,32.77,91.56666667,0.265333333,6.983333333,5.9,3.06,3.72,1.033333333,2024,6
Belize,Belmopan,2024-07,25.76896552,30.78275862,95.13793103,0.093448276,5.524137931,5.137931034,2.44137931,3.544827586,1,2024,7
Belize,Belmopan,2024-08,23.79032258,26.46451613,97.70967742,0.042258065,3.648387097,5.032258065,1.674193548,2.05483871,1,2024,8
Belize,Belmopan,2024-09,24.32,27.55,96.26666667,0.134333333,3.84,3.033333333,5.394766667,8.1671,1,2024,9
Belize,Belmopan,2024-10,22.42666667,24.01666667,96.53333333,0.121333333,4.596666667,0.3,5.839833333,9.182166667,1,2024,10
Belize,Belmopan,2024-11,20.97241379,21.67931034,96.27586207,0.14862069,4.037931034,0,7.502068966,9.98362069,1,2024,11
Belize,Belmopan,2024-12,19.7483871,19.83225806,97.64516129,0.040967742,3.774193548,0,7.74016129,10.18096774,1.032258065,2024,12
Belize,Belmopan,2025-01,19.55666667,19.64333333,98.33333333,0.052666667,4.02,0,8.3805,10.7855,1.066666667,2025,1
Belize,Belmopan,2025-02,20.525,20.71428571,98.25,0.021428571,3.703571429,0,8.589285714,11.48982143,1,2025,2
Belize,Belmopan,2025-03,20.70967742,21.11290323,95.87096774,0.026774194,3.85483871,0,12.90225806,17.18709677,1.290322581,2025,3
Belize,Belmopan,2025-04,21.23333333,22.06,93.7,0.27,5.293333333,0,11.80916667,15.82366667,1.266666667,2025,4
Belize,Belmopan,2025-05,23.65666667,26.12666667,94.63333333,0.071,5.146666667,0,10.08866667,15.36733333,1.1,2025,5
Belize,Belmopan,2025-06,23.33,25.95666667,97.56666667,0.854,4.103333333,0,10.07633333,17.094,1.233333333,2025,6
Belize,Belmopan,2025-07,22.82580645,25.31612903,98.16129032,0.111290323,3.648387097,0,11.1716129,22.76096774,1.225806452,2025,7
Belize,Belmopan,2025-08,23.00322581,25.23225806,96.51612903,0.03516129,3.719354839,0,9.542419355,17.49145161,1.161290323,2025,8
Belize,Belmopan,2025-09,23.10666667,25.58666667,97.46666667,0.172,3.626666667,0,5.480666667,7.294166667,1,2025,9
Belize,Belmopan,2025-10,22.42,24.29333333,96.26666667,0.092666667,3.973333333,0,4.083333333,4.536666667,1,2025,10
Benin,Porto-Novo,2024-05,30.86470588,36.68235294,72.47058824,0.07,20.27647059,6.941176471,3.258823529,6.382352941,1,2024,5
Benin,Porto-Novo,2024-06,29.71,34.45333333,75.03333333,0.144333333,18.12666667,6.366666667,4.103333333,6.856666667,1,2024,6
Benin,Porto-Novo,2024-07,28.11428571,31.24285714,74.39285714,0.168571429,21.31785714,6,4.728571429,8.189285714,1,2024,7
Benin,Porto-Novo,2024-08,28.13548387,30.61612903,70.74193548,0.089677419,22.09032258,6.064516129,3.780645161,7.351612903,1,2024,8
Benin,Porto-Novo,2024-09,28.42,31.34333333,76.53333333,0.156333333,17.29666667,6.333333333,14.294,23.10983333,1.5,2024,9
Benin,Porto-Novo,2024-10,28.09354839,31.73225806,79.12903226,0.171935484,8.883870968,4.719354839,22.07467742,35.68709677,1.967741935,2024,10
Benin,Porto-Novo,2024-11,28.81,31.68,78.1,0.039666667,6.14,3.31,45.54083333,68.2465,2.6,2024,11
